time,pedal,velocity,acceleration
148.7,0.450882440015793,0.644410442761711,0.814596545567429
148.75,0.452954754819154,0.649297448988637,0.814476513994159
148.8,0.455042751030482,0.654183730554157,0.814356434047068
148.85,0.457146432861247,0.659069293263302,0.814236337975371
148.9,0.459265796099978,0.663954130343536,0.81411625802828
148.95,0.461400840746675,0.668838241794859,0.813996210330403
149,0.463551560484134,0.67372162761727,0.81387619488174
149.05,0.46571794899515,0.678604297485823,0.813756227806897
149.1,0.467900004173988,0.683486251400516,0.813636309105875
149.15,0.470097717597708,0.68836748936135,0.813516430716369
149.2,0.472311085054841,0.693248011368325,0.813396608762988
149.25,0.474540098122446,0.698127817421441,0.813276843245731
149.3,0.47678475048332,0.703006907520697,0.813157126102294
149.35,0.479045033714522,0.707885281666095,0.813037457332678
149.4,0.481320941498847,0.712762939857633,0.812917836936882
149.45,0.483612467519091,0.71763987242026,0.812798264914907
149.5,0.485919603352315,0.722516089029028,0.812678749329055
149.55,0.488242344787047,0.727391580008885,0.812559290179328
149.6,0.49058068340035,0.732266355034882,0.812439887465724
149.65,0.492934612875017,0.737140414107021,0.812320533125941
149.7,0.495304126893844,0.7420137572253,0.812201227159978
149.75,0.497689217033891,0.74688638438972,0.812081969567836
149.8,0.500089879083689,0.751758295600281,0.811962760349515
149.85,0.502506106726033,0.756629500532035,0.811843607567317
149.9,0.504937893643717,0.76149998950993,0.81172450315894
149.95,0.507385231413803,0.766369772209018,0.811605455186686
150,0.509848115824821,0.771238838954247,0.811486463650557
150.05,0.512326536348095,0.776107189745616,0.811367520488248
150.1,0.514820486666421,0.780974834258179,0.811248633762063
150.15,0.51732996256833,0.785841762816882,0.811129795409699
150.2,0.519854955630881,0.790707985096779,0.811011005431155
150.25,0.522395461642604,0.795573491422817,0.810892263826431
150.3,0.524951474286296,0.800438281794995,0.810773570595528
150.35,0.527522985139016,0.805302356213314,0.810654925738446
150.4,0.530109985777824,0.810165714677774,0.810536329255184
150.45,0.532712471991251,0.815028366863427,0.810417781145742
150.5,0.535330435356357,0.819890303095221,0.810299281410121
150.55,0.537963871661672,0.824751533048208,0.810180830048321
150.6,0.540612774589992,0.829612047047336,0.810062427060341
150.65,0.543277135718377,0.834471845092604,0.809944080508485
150.7,0.545956948729621,0.839330936859066,0.809825790392753
150.75,0.54865220730652,0.844189322346721,0.809707556713145
150.8,0.551362903026135,0.849047001555568,0.809589371407357
150.85,0.554089029571261,0.853903974485609,0.80947123447539
150.9,0.556830580624692,0.858760241136843,0.809353145917243
150.95,0.559587549869225,0.863615791834217,0.809235105732917
151,0.562359930987654,0.868470636252785,0.809117121984715
151.05,0.56514771976851,0.873324774392546,0.808999186610333
151.1,0.567950907788853,0.878178206253499,0.808881299609772
151.15,0.570769488731477,0.883030941510698,0.808763460983031
151.2,0.57360345627918,0.88788297048909,0.808645670730111
151.25,0.576452802009019,0.892734293188675,0.808527928851011
151.3,0.579317521709527,0.897584899934401,0.808410235345732
151.35,0.582197609063497,0.902434800401319,0.808292590214273
151.4,0.585093057753726,0.907283578562189,0.808106262320006
151.45,0.58801642638329,0.912129550957935,0.807638173045927
151.5,0.591015641479021,0.916969902148381,0.806699825738149
151.55,0.594161961110689,0.921800791137824,0.805123806666222
151.6,0.597547405894401,0.926617922203109,0.802830323213229
151.65,0.60126983986067,0.931417464023585,0.799900764332163
151.7,0.605408080667639,0.936196040006051,0.796406900648041
151.75,0.610032066089282,0.940945813358265,0.792516428071934
151.8,0.612549585898594,0.94279655408716,0.787467757742488
151.85,0.613283103918637,0.94176161453567,0.784643710732551
151.9,0.611818036740703,0.937851488555608,0.783570409034191
151.95,0.608003153009552,0.93108356773047,0.784486392018603
152,0.60425409623666,0.924340241271862,0.788586145866805
152.05,0.600013910906044,0.917603259615704,0.789643942649546
152.1,0.596005061613993,0.910873942245608,0.790921187268991
152.15,0.592028524403179,0.904153014306733,0.792318866576876
152.2,0.588073745119596,0.897432857082512,0.792447861819085
152.25,0.584378964717194,0.890723928046563,0.794319380435847
152.3,0.580559328974044,0.884024284351664,0.795866528399238
152.35,0.576765166306248,0.87733078624989,0.796890037818008
152.4,0.573075270155999,0.870645169445599,0.798202492128934
152.45,0.569409461507526,0.863969136747968,0.799799771494971
152.5,0.565730757338388,0.857301500060593,0.801200258096907
152.55,0.56209001535843,0.850641403141359,0.802457469504821
152.6,0.558503150712195,0.843989465193603,0.803817418845176
152.65,0.554943894356526,0.837346093537021,0.805244769042096
152.7,0.551405293154709,0.830711051132836,0.806632259210923
152.75,0.547898155844103,0.824084145447509,0.807988782072327
152.8,0.544426057962603,0.817465446141416,0.809356438974748
152.85,0.540985348165855,0.810855029647469,0.810736398952184
152.9,0.537574356606066,0.804252876615564,0.812114214356911
152.95,0.534194119304817,0.797658961890565,0.813487345563353
153,0.530845381692272,0.791073282569956,0.814859630227936
153.05,0.527528053221827,0.784495834783717,0.816232422817634
153.1,0.524241999126449,0.777926629174405,0.817604909039803
153.15,0.520987301529798,0.771365653164452,0.818976476159382
153.2,0.517764112044791,0.764812895143796,0.820347148363281
153.25,0.514572546486846,0.758268353177425,0.82171706271066
153.3,0.511412695402567,0.751732025330331,0.823086186952303
153.35,0.508284664078699,0.745203908699996,0.824454432402875
153.4,0.505188570436398,0.738684000383907,0.825821662003215
153.45,0.502124553454168,0.732172295544535,0.827187738694167
153.5,0.499092771062128,0.725668779669303,0.828552573790393
153.55,0.496093389613339,0.719173447920686,0.829916102793465
153.6,0.493126585989532,0.712686284818599,0.831278253142653
153.65,0.490192543389647,0.706207285525517,0.832638952277227
153.7,0.487291455541296,0.699736444236408,0.833998127636454
153.75,0.484423524595033,0.693273744503683,0.835355706659604
153.8,0.481588961124348,0.686819188262354,0.836711616785948
153.85,0.478787986231408,0.680372758097325,0.838065793517057
153.9,0.476020831547056,0.673934435625999,0.8394181642922
153.95,0.473287737125073,0.667504222783386,0.840768648488344
154,0.470588951442178,0.661082101186885,0.842117189669364
154.05,0.467924735609504,0.654668061161446,0.843463707212227
154.1,0.465295354949649,0.648262093032016,0.844808128556201
154.15,0.462701085313888,0.641864176480986,0.846150397265163
154.2,0.460142215187907,0.635474292158251,0.847490432716079
154.25,0.457619035163124,0.629092429421254,0.848828170410521
154.3,0.455131850571104,0.622718576659932,0.850163553912365
154.35,0.452680975166348,0.616352722264223,0.851496502598577
154.4,0.450266731126301,0.609994853656559,0.85282695197073
154.45,0.447889446945611,0.603644958259372,0.854154821405789
154.5,0.445549463753334,0.597303012852537,0.855480046405328
154.55,0.443247128995734,0.590969003890981,0.856802562470919
154.6,0.440982798542011,0.584642961367366,0.85812960955103
